10001001,1988.802568,31.783,64.116,388,384.9426,17.658,4.7433,36.471,200.99,0.395,NaN,NaN
10001001,1988.802568,31.783,64.116,390,386.9249,17.637,4.7411,36.47,200.33,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,392,388.9073,17.619,4.7392,36.469,200.35,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,394,390.8896,17.604,4.7377,36.469,200.38,0.395,NaN,NaN
10001001,1988.802568,31.783,64.116,396,392.8719,17.594,4.7363,36.465,200.4,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,398,394.8542,17.588,4.7357,36.464,200.42,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,400,396.8365,17.569,4.7333,36.46,200.44,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,402,398.8188,17.55,4.7312,36.458,200.46,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,404,400.801,17.539,4.7302,36.458,200.49,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,406,402.7832,17.529,4.7288,36.454,200.51,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,408,404.7655,17.526,4.7284,36.453,199.85,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,410,406.7476,17.516,4.7274,36.452,199.87,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,412,408.7298,17.515,4.7272,36.451,199.89,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,414,410.7119,17.495,4.7247,36.446,199.91,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,416,412.6941,17.483,4.7235,36.446,199.94,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,418,414.6762,17.476,4.7228,36.445,199.96,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,420,416.6583,17.453,4.7205,36.445,199.98,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,422,418.6403,17.447,4.7192,36.439,200,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,424,420.6224,17.439,4.7184,36.438,200.02,0.393,NaN,NaN
10001001,1988.802568,31.783,64.116,426,422.6044,17.429,4.7173,36.437,199.36,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,428,424.5864,17.418,4.7162,36.436,199.38,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,430,426.5684,17.406,4.7147,36.433,199.4,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,432,428.5504,17.39,4.713,36.432,199.42,0.393,NaN,NaN
10001001,1988.802568,31.783,64.116,434,430.5324,17.381,4.7119,36.43,199.44,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,436,432.5143,17.377,4.7115,36.429,199.46,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,438,434.4962,17.37,4.7106,36.427,199.48,0.393,NaN,NaN
10001001,1988.802568,31.783,64.116,440,436.4781,17.345,4.7079,36.425,199.5,0.391,NaN,NaN
10001001,1988.802568,31.783,64.116,442,438.46,17.341,4.7073,36.423,198.83,0.391,NaN,NaN
10001001,1988.802568,31.783,64.116,444,440.4418,17.336,4.7066,36.42,198.86,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,446,442.4237,17.319,4.7048,36.419,198.88,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,448,444.4055,17.306,4.7035,36.419,198.9,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,450,446.3873,17.294,4.7024,36.419,198.92,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,452,448.3691,17.289,4.7015,36.415,198.94,0.389,NaN,NaN
10001001,1988.802568,31.783,64.116,454,450.3509,17.288,4.7014,36.414,198.96,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,456,452.3326,17.281,4.7007,36.414,198.98,0.391,NaN,NaN
10001001,1988.802568,31.783,64.116,458,454.3143,17.268,4.6995,36.414,199,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,460,456.296,17.259,4.6986,36.414,199.02,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,462,458.2777,17.25,4.6978,36.414,199.73,0.391,NaN,NaN
10001001,1988.802568,31.783,64.116,464,460.2594,17.222,4.695,36.414,199.74,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,466,462.241,17.206,4.6934,36.414,199.76,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,468,464.2227,17.165,4.69,36.42,200.47,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,470,466.2043,17.139,4.6874,36.42,199.8,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,472,468.1859,17.096,4.6821,36.412,199.82,0.389,NaN,NaN
10001001,1988.802568,31.783,64.116,474,470.1675,17.066,4.6786,36.408,199.16,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,476,472.149,17.048,4.6766,36.406,199.18,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,478,474.1306,17.007,4.6725,36.406,197.81,0.395,NaN,NaN
10001001,1988.802568,31.783,64.116,480,476.1121,16.984,4.6702,36.406,197.12,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,482,478.0936,16.959,4.6656,36.387,196.43,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,484,480.075,16.958,4.6655,36.387,195.74,0.392,NaN,NaN
10001001,1988.802568,31.783,64.116,486,482.0565,16.897,4.6557,36.355,194.33,0.39,NaN,NaN
10001001,1988.802568,31.783,64.116,488,484.038,16.884,4.6543,36.354,193.62,0.39,NaN,NaN
